,vacant_id,greened_id,match_greened_date,violent_100_before,violent_100_after,violent_200_before,violent_200_after,violent_500_before,violent_500_after,nonviolent_100_before,nonviolent_100_after,nonviolent_200_before,nonviolent_200_after,nonviolent_500_before,nonviolent_500_after
3554,585233,36,2017-03-01,10,13,95,135,785,943,13,15,90,138,941,1022
3555,966823,26,2017-03-01,25,37,104,135,779,913,27,32,91,124,975,1042
3556,661824,2130,2012-09-01,33,22,160,134,801,715,45,49,152,153,725,766
3557,960039,300,2013-03-01,13,10,72,62,679,594,9,16,76,90,852,770
3558,1311778,301,2013-03-01,15,11,85,70,676,581,11,18,86,97,792,742
3559,607737,486,2013-03-01,46,21,142,118,657,608,50,23,172,151,1074,869
3560,708156,1658,2010-03-01,23,30,89,102,654,662,25,25,100,95,820,981
3561,598953,6557,2016-03-01,28,35,110,149,519,490,28,43,119,135,631,509
3562,887172,6523,2016-03-01,36,45,110,107,504,492,28,30,99,104,556,492
3563,56851,1790,2014-09-01,30,49,189,216,927,1058,28,38,178,193,953,944
3564,697068,6480,2016-03-01,45,23,169,144,874,766,59,23,194,128,1039,811
3565,980143,6023,2016-03-01,26,48,112,159,528,485,26,25,123,135,628,517
3566,646232,1161,2012-09-01,23,18,61,63,249,247,34,27,106,96,725,782
3567,381912,4438,2016-03-01,19,17,51,50,215,251,33,28,93,92,658,633
3568,469487,1191,2012-09-01,21,18,58,62,250,252,35,27,101,89,723,786
3569,998845,4195,2012-09-01,21,19,64,57,252,253,38,32,104,92,728,780
3570,1139288,2167,2011-03-01,22,34,70,85,406,433,32,31,75,77,546,589
3571,514378,2746,2011-03-01,5,18,56,52,563,539,25,24,141,120,929,880
3572,15699,4332,2007-09-01,38,22,145,127,798,753,43,37,228,192,1101,1055
3573,73642,5194,2015-09-01,38,32,157,128,641,524,39,48,204,168,1136,808
3574,981263,6520,2016-09-01,16,15,85,67,502,527,7,13,85,109,543,532
3575,981773,4723,2007-09-01,34,41,94,100,564,643,50,43,110,93,724,690
3576,246326,3889,2014-03-01,34,55,182,226,878,933,92,107,320,337,1318,1302
3577,555494,175,2017-03-01,10,14,37,41,211,207,20,20,62,80,365,324
3578,1259533,3391,2016-09-01,32,36,110,143,989,995,24,38,142,166,1159,1125
3579,1302363,4759,2007-09-01,33,19,114,70,468,415,52,48,156,148,604,587
3580,685222,24,2017-03-01,28,25,120,123,453,503,23,16,83,104,502,517
3581,884511,4226,2013-09-01,25,30,99,98,855,806,27,36,107,105,1202,1266
3582,884398,570,2008-09-01,24,29,88,84,890,794,40,28,121,119,1211,1153
3583,531227,50,2017-03-01,34,60,93,131,823,1056,36,44,113,125,1060,1192
3584,617088,209,2017-03-01,33,37,97,93,817,713,38,38,120,129,970,812
3585,603634,3256,2010-03-01,12,15,60,71,690,761,9,20,83,75,852,813
3586,252018,3415,2016-09-01,16,18,80,59,725,588,15,7,83,78,696,620
3587,692194,6151,2016-03-01,13,13,72,52,737,546,20,6,97,76,724,672
3588,293545,5418,2011-03-01,45,35,192,189,1012,1001,30,41,174,200,1146,1194
3589,256758,4233,2010-03-01,22,21,97,89,381,471,23,34,106,129,530,644
3590,826718,1337,2011-03-01,49,23,165,138,842,809,50,50,210,212,1138,1126
3591,1047786,1872,2008-09-01,42,37,148,130,800,737,42,34,151,146,1071,927
3592,891613,5963,2016-03-01,27,32,80,72,470,429,23,28,85,96,498,480
3593,688419,1922,2011-03-01,7,12,69,58,438,441,26,37,77,102,531,550
3594,1402383,1742,2012-09-01,40,36,146,124,791,660,32,39,179,139,935,786
3595,1085681,5445,2011-03-01,40,38,183,163,868,895,35,58,141,199,795,841
3596,1403181,2524,2011-03-01,51,36,170,156,861,835,56,58,161,161,830,769
3597,1170573,5949,2011-03-01,26,15,77,54,388,373,86,41,170,151,1075,1218
3598,735288,6512,2016-03-01,66,65,138,153,758,718,57,51,153,146,674,581
3599,446124,3589,2015-09-01,25,51,83,113,478,514,31,24,105,104,561,544
3600,62744,548,2010-03-01,46,44,159,140,763,799,44,60,128,199,690,856
3601,819319,4343,2011-03-01,72,36,158,116,1052,1020,37,44,116,157,965,960
3602,643475,4367,2013-03-01,51,48,182,156,917,826,81,73,387,315,1613,1358
3603,1048565,3486,2016-09-01,28,18,111,85,450,440,27,18,132,92,546,566
3604,365472,6698,2016-03-01,47,41,164,137,801,671,48,22,125,103,754,670
3605,345517,2032,2016-09-01,60,62,217,194,915,847,51,51,208,143,942,863
3606,1310607,5548,2014-03-01,68,60,203,192,919,974,52,59,188,202,962,1004
3607,1276200,1057,2016-03-01,46,29,114,97,449,370,35,24,113,91,484,449
3608,879042,2697,2016-09-01,16,9,100,75,630,536,14,12,73,84,716,735
3609,879081,2696,2016-09-01,16,9,99,73,631,536,14,12,72,82,719,738
3610,967005,2693,2016-09-01,16,9,99,75,629,536,14,12,73,84,710,731
3611,86494,2694,2016-09-01,16,9,97,75,630,537,14,13,73,83,711,732
3612,400590,6271,2016-09-01,24,20,71,50,359,305,27,20,77,69,444,508
3613,1058888,5114,2008-03-01,36,31,141,129,729,725,38,29,192,166,1247,968
3614,613103,5456,2011-03-01,47,66,198,266,981,1075,45,38,222,190,1110,925
3615,1102108,4833,2008-03-01,25,34,79,99,490,498,38,38,126,111,586,581
3616,579301,4323,2012-09-01,53,32,136,104,713,599,46,43,133,118,820,710
3617,1108780,2629,2011-03-01,39,37,130,117,639,671,29,47,116,132,806,790
3618,834994,767,2007-09-01,16,14,50,42,292,249,34,16,77,50,505,439
3619,292698,817,2015-09-01,9,13,30,38,358,346,14,11,62,50,511,410
3620,1042419,4511,2008-09-01,20,27,68,75,767,640,39,19,120,94,1015,808
3621,785597,6016,2016-03-01,23,24,72,77,286,321,24,30,92,108,545,550
3622,721484,3943,2008-03-01,18,26,104,132,672,647,26,27,135,136,711,657
3623,1281002,2227,2008-03-01,29,22,137,154,630,614,50,37,162,127,746,609
3624,359616,6361,2016-03-01,21,32,95,90,415,427,28,29,99,103,614,585
3625,163803,2008,2011-03-01,18,21,145,176,759,728,47,46,218,242,1676,1480
3626,837387,2240,2010-03-01,24,40,113,142,647,672,30,23,131,112,647,641
3627,1277233,2049,2010-03-01,24,40,113,139,647,671,30,23,130,112,647,638
3628,159809,21,2017-03-01,36,20,109,97,388,366,42,25,129,135,578,487
3629,842408,1373,2016-03-01,22,35,55,83,435,469,37,24,102,82,698,562
3630,842406,1376,2016-03-01,19,36,63,88,437,476,33,24,104,88,698,565
3631,702729,4345,2011-03-01,32,48,116,127,703,714,58,35,140,138,838,868
3632,702732,4266,2011-03-01,30,46,104,125,705,722,56,35,133,128,833,856
3633,754280,1374,2016-03-01,22,34,55,83,437,470,35,23,101,82,695,559
3634,370433,528,2015-09-01,36,31,164,134,636,520,41,49,197,167,1124,794
3635,499676,1652,2011-03-01,44,40,208,195,1103,1101,43,48,196,202,1212,1249
3636,411878,1671,2011-03-01,40,43,207,193,1107,1106,41,47,188,199,1219,1246
3637,507062,4616,2009-03-01,75,78,253,234,1109,976,55,63,228,252,1254,1337
3638,324380,1647,2011-03-01,42,46,206,188,1096,1097,41,47,186,196,1183,1189
3639,226204,544,2013-09-01,24,34,124,104,664,647,28,34,136,167,901,938
3640,821433,6239,2016-03-01,29,34,121,121,569,534,22,25,139,102,684,546
3641,821438,3510,2016-03-01,26,29,127,120,560,520,18,25,128,100,680,541
3642,1349516,6250,2016-03-01,29,33,121,117,577,536,21,23,137,100,688,550
3643,697676,2284,2008-09-01,31,31,91,100,525,510,39,50,149,167,962,965
3644,962046,2296,2008-09-01,31,31,92,101,512,497,39,51,148,166,945,971
3645,609200,6309,2016-09-01,36,48,121,89,532,483,54,72,161,171,762,849
3646,257493,2315,2008-09-01,31,31,91,101,513,498,36,51,146,165,948,972
3647,1049992,5478,2012-09-01,53,41,125,106,541,475,66,58,213,157,994,840
3648,263094,6093,2016-03-01,0,2,12,9,57,71,2,5,16,20,113,118
3649,748075,310,2013-03-01,47,58,193,179,736,677,47,53,267,205,1390,1045
3650,1396767,6721,2016-03-01,25,26,142,173,803,821,48,30,153,110,1180,1147
3651,691655,4463,2010-03-01,16,25,102,124,699,669,29,29,164,122,827,828
3652,163615,4464,2010-03-01,28,39,96,146,701,692,44,37,151,122,824,801
3653,1055115,144,2017-03-01,22,24,133,112,635,563,27,26,165,161,810,674
3654,967065,74,2017-03-01,22,20,122,100,634,557,28,23,151,145,807,671
3655,36391,1598,2010-03-01,18,18,88,87,406,408,31,26,113,92,444,450
3656,1269050,1422,2010-03-01,6,18,48,89,419,426,24,18,93,98,542,533
3657,407240,1878,2015-09-01,12,12,36,27,138,116,18,17,57,48,331,249
3658,606615,4400,2008-09-01,33,30,150,129,894,802,52,50,200,193,1285,1192
3659,313335,5208,2008-09-01,3,8,28,27,189,176,16,13,68,55,588,406
3660,215003,1766,2011-03-01,75,83,207,226,884,1020,73,68,204,208,1034,941
3661,1193831,4287,2007-09-01,3,9,20,43,224,206,10,5,57,54,673,672
3662,401405,1622,2011-03-01,49,38,157,155,1042,1047,58,46,178,166,1127,1109
3663,731621,10,2017-03-01,54,49,204,198,883,872,110,90,313,288,1150,1291
3664,1046079,3492,2016-09-01,65,48,227,206,914,872,88,92,348,346,1328,1325
3665,171926,591,2013-09-01,38,31,106,106,655,638,38,45,125,135,912,934
3666,1314287,3854,2008-03-01,12,6,52,42,351,329,14,9,58,63,511,467
3667,521098,2222,2008-03-01,12,6,56,42,353,330,15,9,61,64,511,468
3668,147903,3533,2015-09-01,78,71,171,202,721,910,86,61,264,213,1637,1548
3669,782898,4248,2010-03-01,37,27,121,109,857,847,35,43,115,160,1162,1592
3670,1109316,1556,2013-09-01,23,36,146,160,772,784,39,40,252,191,1069,970
3671,1225680,5573,2010-03-01,26,29,87,104,671,661,25,33,84,89,608,630
3672,517418,797,2015-09-01,8,13,31,32,418,446,7,8,44,29,555,460
3673,893977,1934,2007-09-01,33,47,131,146,874,785,48,70,222,254,1265,1262
3674,854787,5419,2011-03-01,48,51,144,167,734,777,38,44,127,148,751,823
3675,81338,1538,2014-09-01,12,10,45,38,391,428,19,11,59,49,553,578
3676,983735,1534,2011-03-01,16,9,45,49,407,391,18,15,54,64,576,582
3677,1049911,6454,2016-09-01,14,10,52,43,434,385,22,18,120,123,582,502
3678,385363,6647,2012-09-01,46,62,241,285,893,844,51,45,208,192,1084,920
3679,473262,1769,2014-09-01,35,42,119,145,637,709,31,42,107,139,655,784
3680,1101883,5386,2016-03-01,33,47,134,117,617,493,45,37,127,103,624,593
3681,12868,4527,2011-03-01,32,38,97,118,541,508,69,60,142,122,594,618
3682,92615,5296,2007-09-01,47,35,156,113,974,894,61,63,201,162,1323,1140
3683,391524,5934,2016-03-01,26,23,117,113,713,688,25,18,126,94,1210,766
3684,783638,3862,2012-09-01,35,29,149,121,778,718,39,23,142,143,759,776
3685,841178,4055,2007-09-01,29,28,214,168,962,841,44,41,303,220,1287,1108
3686,224734,4054,2007-09-01,29,28,215,168,964,844,43,41,304,219,1287,1109
3687,665033,4073,2007-09-01,29,28,215,168,963,847,43,41,304,218,1292,1110
3688,361162,5067,2008-03-01,11,8,35,27,402,314,41,25,94,63,762,567
3689,610507,1090,2014-03-01,56,40,131,109,459,443,61,40,182,184,928,819
3690,1400061,6587,2010-03-01,21,23,143,141,842,929,37,27,136,126,1066,1142
3691,1060745,6869,2016-03-01,43,43,169,159,885,822,42,32,146,123,1087,873
3692,784535,3411,2016-09-01,39,31,176,125,985,958,26,30,125,153,1022,993
3693,1324504,6450,2016-03-01,43,43,165,159,889,827,42,32,146,122,1086,874
3694,286613,5549,2014-03-01,44,52,147,194,868,970,66,83,261,266,1245,1229
3695,902065,2067,2015-03-01,30,28,126,113,706,676,33,32,205,202,1436,1141
3696,583909,2535,2010-03-01,16,15,94,81,510,509,17,16,95,102,539,584
3697,17266,3271,2010-03-01,28,22,121,117,641,645,29,23,130,168,647,619
3698,661515,4743,2011-03-01,23,27,118,138,525,539,19,22,113,124,636,682
3699,1370547,1377,2016-03-01,22,38,60,87,439,470,34,24,105,85,696,558
3700,1153675,1228,2014-03-01,17,14,28,49,346,336,22,9,50,38,506,439
3701,429530,3718,2011-03-01,41,46,166,196,823,1007,61,81,307,298,1601,1586
3702,549979,3446,2016-09-01,64,45,201,149,988,943,69,28,162,123,955,887
3703,255171,683,2007-09-01,35,32,118,114,612,628,30,31,118,107,593,660
3704,753175,1942,2011-03-01,34,20,149,153,833,786,21,28,173,180,992,959
3705,433011,1700,2014-03-01,23,16,100,84,460,465,27,38,109,105,740,742
3706,169635,1717,2014-03-01,17,13,105,106,463,467,28,36,125,119,770,759
3707,1226106,1719,2014-09-01,18,22,105,124,464,503,22,47,114,128,734,726
3708,874110,5433,2014-03-01,24,19,90,87,437,446,27,33,100,96,694,690
3709,257564,1694,2014-03-01,22,15,111,106,460,467,27,37,119,115,742,741
3710,1402995,3318,2013-09-01,24,40,184,221,911,899,36,36,186,209,1076,1137
3711,365411,3631,2015-09-01,40,56,163,191,778,874,43,37,202,177,1374,1151
3712,552429,2133,2012-09-01,38,30,113,103,774,686,49,34,149,115,921,786
3713,1069988,4956,2007-09-01,28,28,147,142,753,733,51,53,200,213,1204,1142
3714,365033,4957,2007-09-01,28,26,145,142,754,734,51,53,201,210,1205,1141
3715,400925,1535,2011-03-01,25,17,65,48,414,395,30,33,170,158,579,584
3716,753523,5841,2012-09-01,11,9,59,56,391,378,25,21,181,122,590,564
3717,137544,5840,2012-09-01,11,11,62,53,389,375,25,20,179,121,585,548
3718,1106264,2263,2014-03-01,14,9,42,41,382,426,15,15,52,59,548,551
3719,137546,1512,2011-03-01,18,14,69,54,446,419,23,26,175,165,595,630
3720,137545,1362,2011-03-01,14,10,66,55,403,387,19,17,167,158,572,565
3721,733520,5568,2014-09-01,16,17,84,88,506,528,45,55,170,189,814,771
3722,491161,874,2016-03-01,21,13,86,84,494,466,20,15,72,90,698,674
3723,45595,2443,2011-03-01,47,31,182,156,872,839,45,58,180,162,901,840
3724,587621,125,2017-03-01,37,36,154,113,668,621,31,20,120,106,720,687
3725,479490,4188,2012-09-01,40,43,123,130,601,577,39,49,156,187,685,690
3726,1105106,1722,2014-03-01,15,10,100,106,457,444,19,19,120,127,783,757
3727,211695,2836,2016-09-01,29,20,98,92,526,480,16,21,77,106,732,757
3728,776481,5679,2014-03-01,9,7,78,61,560,467,9,10,70,50,800,731
3729,651170,459,2008-03-01,61,54,198,187,909,855,60,77,262,275,1593,1449
3730,1136671,3683,2013-03-01,45,31,171,143,989,809,34,32,167,150,1351,1229
3731,385517,4719,2011-03-01,10,18,147,133,668,742,15,21,185,226,1040,945
3732,1354326,4815,2011-03-01,33,21,136,123,659,738,32,29,178,220,1058,984
3733,1354358,4727,2011-03-01,10,16,147,134,663,738,15,21,189,225,1040,940
3734,775161,641,2007-09-01,37,54,137,142,635,559,51,66,151,162,1111,987
3735,106289,3195,2012-09-01,46,30,157,137,815,756,65,74,154,189,873,876
3736,1316446,6069,2016-03-01,27,35,147,147,580,617,62,24,248,177,934,788
3737,457682,3219,2012-09-01,44,33,169,132,805,738,53,69,154,193,849,841
3738,941152,5579,2012-03-01,38,31,174,134,677,629,31,32,128,128,806,768
3739,721208,5176,2008-09-01,30,23,108,88,577,560,33,29,155,131,809,693
3740,1357440,2779,2008-09-01,20,18,68,68,550,501,15,18,93,103,833,857
3741,595640,1123,2010-03-01,66,41,189,143,693,611,49,36,178,155,871,963
3742,595594,5277,2007-09-01,50,79,193,222,815,777,65,47,219,182,1012,931
3743,683124,664,2007-09-01,63,67,178,209,851,781,77,49,214,169,1027,940
3744,684263,1137,2010-03-01,66,41,187,141,697,610,48,36,177,152,876,965
3745,1124795,1190,2010-03-01,67,41,186,141,697,610,47,36,179,153,873,962
3746,332175,1874,2010-03-01,63,36,187,140,696,606,46,34,182,166,867,953
3747,332173,1584,2014-09-01,73,60,163,153,627,661,39,46,170,174,859,838
3748,860393,710,2007-09-01,50,79,193,224,816,777,65,46,218,182,1019,932
3749,1036683,1108,2010-03-01,67,42,190,144,694,615,50,36,179,154,873,971
3750,506185,61,2017-03-01,45,48,145,135,675,608,30,37,140,141,841,704
3751,419551,1952,2010-03-01,63,38,186,140,696,607,46,34,180,161,873,959
3752,156231,1186,2007-09-01,54,78,191,225,818,779,66,47,215,180,1018,934
3753,1211428,4335,2012-09-01,40,54,139,161,640,647,45,34,165,162,892,861
3754,507286,19,2017-03-01,64,63,157,152,632,582,43,45,161,153,822,705
3755,67868,20,2017-03-01,65,63,157,152,635,585,44,45,162,153,825,712
3756,423317,4447,2011-03-01,31,43,123,134,686,707,42,29,156,158,835,863
3757,1031687,2061,2015-03-01,28,14,106,69,518,472,23,19,82,85,818,821
3758,559249,1720,2014-09-01,5,11,104,141,451,485,14,20,120,131,738,740
3759,900731,1655,2014-09-01,46,34,149,152,593,601,49,45,162,151,692,686
3760,167125,3202,2015-03-01,10,24,147,150,787,891,28,42,180,166,1319,1153
3761,606623,192,2017-03-01,19,58,148,248,861,1087,45,44,166,207,1115,1156
3762,167614,2127,2011-03-01,37,23,233,157,915,841,28,34,171,182,848,791
3763,747145,6197,2012-09-01,4,2,55,55,326,313,16,9,91,68,441,416
3764,221293,2361,2014-09-01,65,66,156,190,684,756,53,47,150,150,948,928
3765,883312,478,2008-03-01,30,16,96,74,410,363,22,19,102,99,553,410
3766,880505,29,2017-03-01,44,37,139,120,746,665,38,38,147,176,1127,1236
3767,1026572,5077,2011-03-01,23,40,77,113,379,500,30,32,124,132,552,627
3768,1402084,3952,2012-09-01,23,22,146,142,784,706,23,33,143,171,771,773
3769,1050552,4311,2012-09-01,26,24,145,138,785,697,25,30,143,168,765,759
3770,962475,3458,2016-09-01,37,26,178,154,819,714,21,22,171,156,731,708
3771,81854,2220,2014-03-01,24,32,141,173,691,816,31,23,158,204,739,764
3772,1031272,4931,2015-03-01,46,40,155,149,663,689,46,38,157,149,710,745
3773,896081,3586,2015-09-01,55,50,157,175,756,800,77,52,171,148,707,663
3774,766657,4359,2012-09-01,52,43,173,144,682,625,58,48,154,147,737,647
3775,367360,3286,2010-03-01,50,63,166,163,748,759,42,61,138,181,674,731
3776,937793,2609,2011-03-01,37,43,149,144,866,871,39,52,230,238,1629,1438
3777,450082,5889,2012-09-01,47,50,178,163,844,766,65,55,263,213,1838,1548
3778,715033,2610,2011-03-01,58,53,173,159,745,865,58,60,247,215,1738,1771
3779,540722,2331,2009-03-01,55,41,178,129,877,704,58,127,228,373,1177,1563
3780,891252,6757,2016-09-01,78,56,168,157,846,839,60,54,199,189,1484,1502
3781,321625,282,2008-03-01,15,21,178,198,1122,1079,16,15,175,178,1065,929
3782,1282260,1763,2012-09-01,18,30,70,84,503,423,28,29,107,82,726,672
3783,720972,6609,2012-09-01,65,38,173,130,977,830,47,42,200,178,1444,1193
3784,173039,6566,2016-03-01,7,11,28,46,258,262,18,22,78,72,427,355
3785,1317344,2267,2008-03-01,15,14,48,46,364,307,28,28,92,63,585,442
3786,715138,907,2014-03-01,53,62,162,195,807,929,83,106,276,284,1791,1801
3787,1102691,1748,2012-09-01,32,35,109,106,555,449,26,22,113,103,732,621
3788,485059,5486,2012-09-01,27,34,119,106,555,446,26,25,119,107,728,614
3789,45643,5482,2012-09-01,26,33,116,105,555,448,26,26,119,107,727,615
3790,1102687,5446,2012-09-01,27,32,114,106,556,445,26,25,112,103,729,617
3791,413531,4305,2011-03-01,49,53,172,196,990,960,56,45,187,175,1047,1050
3792,1030150,6652,2012-09-01,49,53,153,154,933,896,58,61,136,135,1124,997
3793,448909,3307,2014-03-01,68,57,144,131,621,749,172,115,358,285,1632,1505
3794,1153982,3730,2008-09-01,55,55,141,131,759,682,144,132,358,301,1293,1404
3795,801791,5876,2011-03-01,74,47,167,138,732,747,169,157,368,340,1605,1617
3796,549016,6764,2016-03-01,29,20,104,87,680,724,41,36,192,170,1331,1290
3797,182152,3561,2015-09-01,28,9,144,110,889,903,26,21,163,129,1173,1037
3798,1166080,2479,2016-03-01,27,19,103,87,679,717,37,35,190,173,1334,1280
3799,104013,4546,2007-09-01,86,66,298,240,1046,914,101,65,373,282,1328,1101
3800,235771,4853,2007-09-01,33,80,157,256,950,1120,79,50,241,213,1292,1160
3801,984642,4535,2007-09-01,86,66,298,240,1046,915,98,64,373,285,1331,1105
3802,517935,4171,2008-09-01,1,1,79,60,736,664,7,7,90,73,857,972
3803,377833,2189,2008-03-01,22,27,71,55,365,336,32,31,77,81,522,574
3804,906677,6270,2016-09-01,23,21,81,57,372,308,27,20,86,70,450,519
3805,1314537,819,2015-09-01,29,33,105,101,449,401,50,28,147,106,579,543
3806,787308,4439,2016-03-01,34,33,158,143,720,589,42,28,134,106,746,704
3807,347307,2481,2016-03-01,35,33,157,142,723,593,42,30,135,108,758,708
3808,259298,6759,2016-09-01,39,39,145,140,733,615,34,22,127,89,705,736
3809,259300,2286,2010-03-01,29,53,188,171,631,669,41,37,156,127,804,790
3810,347306,2291,2009-03-01,57,24,204,145,745,615,61,23,186,126,942,813
3811,1111494,5173,2008-03-01,39,39,114,118,694,661,40,33,129,126,1115,917
3812,824227,18,2017-03-01,23,42,110,103,645,623,37,30,116,113,729,723
3813,475042,5270,2007-09-01,30,36,114,131,870,842,30,40,115,130,1185,1120
3814,514547,4747,2008-09-01,47,53,95,104,680,600,54,35,130,88,889,710
3815,363952,1768,2014-09-01,44,42,173,190,1019,1107,54,55,184,179,1091,1225
3816,243158,5290,2007-09-01,50,42,118,124,703,631,50,46,163,236,952,876
3817,331170,5080,2011-03-01,25,36,48,62,254,232,47,39,112,98,794,756
3818,609061,2561,2015-09-01,36,32,73,66,254,301,38,48,96,114,709,559
3819,961901,1010,2016-03-01,30,30,66,66,262,288,43,46,102,124,593,570
3820,648940,4579,2013-09-01,51,60,223,214,834,764,55,57,283,239,1166,973
3821,875266,5336,2008-03-01,33,38,113,99,543,448,54,43,161,172,1038,1043
3822,728273,2835,2016-09-01,50,23,142,119,657,572,31,27,123,169,676,686
3823,1141453,6568,2016-03-01,6,9,26,44,244,257,21,24,76,71,392,336
3824,1324584,2157,2008-03-01,26,29,140,115,1151,964,23,24,150,116,1069,916
3825,646864,5503,2008-03-01,51,34,163,151,856,754,46,28,194,148,1214,946
3826,879098,4350,2011-03-01,21,22,116,144,660,704,25,25,152,137,784,815
3827,492018,1778,2010-03-01,48,36,277,218,1098,948,66,40,212,183,1109,991
3828,687141,1394,2008-03-01,85,72,201,152,690,555,105,71,218,156,844,669
3829,1402228,4417,2010-03-01,34,52,107,151,589,571,48,33,130,125,785,789
3830,30817,628,2007-09-01,52,60,169,161,841,810,52,40,222,150,1207,1046
3831,452398,3902,2008-09-01,22,13,133,121,806,706,36,45,169,230,1473,1455
3832,1238335,3540,2015-09-01,51,27,144,116,901,937,35,23,176,137,1265,1137
3833,48921,3380,2016-09-01,63,40,170,136,665,541,34,29,121,92,556,511
3834,137098,1940,2011-03-01,28,34,141,137,555,584,29,28,95,112,575,549
