"","1","match_greened_date","greened_id","vacant_id"
"1510","5781","2014-09-01",1628,346591
"1511","9443","2008-09-01",1631,377821
"1512","12114","2012-09-01",1634,472722
"1513","9988","2010-03-01",1636,754015
"1514","6349","2011-03-01",1638,1195445
"1515","17877","2012-09-01",1639,632506
"1516","15194","2012-09-01",1640,698551
"1517","6451","2012-09-01",1641,433812
"1518","11474","2012-09-01",1642,1314747
"1519","16546","2012-09-01",1643,874926
"1520","18785","2012-09-01",1644,557507
"1521","19525","2010-03-01",1645,102243
"1522","19514","2010-03-01",1646,1071167
"1523","19188","2011-03-01",1647,324380
"1524","13901","2011-03-01",1648,341024
"1525","9177","2011-03-01",1649,1252788
"1526","19431","2014-09-01",1650,2320
"1527","15179","2011-03-01",1651,53895
"1528","19196","2011-03-01",1652,499676
"1529","9060","2011-03-01",1653,1340962
"1530","20224","2011-03-01",1654,1228938
"1531","8584","2014-09-01",1655,900731
"1532","19561","2008-09-01",1657,316079
"1533","17784","2010-03-01",1658,708156
"1534","19184","2011-03-01",1659,228683
"1535","13910","2011-03-01",1660,891256
"1536","19152","2011-03-01",1661,588780
"1537","16657","2014-09-01",1662,816329
"1538","20128","2014-09-01",1663,1038960
"1539","19310","2014-09-01",1664,556216
"1540","20126","2014-09-01",1665,70195
"1541","20418","2014-09-01",1666,345549
"1542","9325","2014-09-01",1667,636547
"1543","6269","2014-09-01",1668,1401346
"1544","14931","2014-09-01",1669,1286352
"1545","7334","2010-03-01",1670,803047
"1546","19194","2011-03-01",1671,411878
"1547","11471","2014-09-01",1672,558401
"1548","13794","2014-09-01",1673,437710
"1549","19430","2014-09-01",1674,803868
"1550","10735","2014-09-01",1675,177013
"1551","9322","2011-03-01",1676,1252888
"1552","19193","2011-03-01",1677,681655
"1553","17447","2014-03-01",1678,1190842
"1554","20606","2014-09-01",1679,1050066
"1555","20785","2014-03-01",1682,1240194
"1556","20540","2014-03-01",1683,697742
"1557","17483","2014-09-01",1684,1059979
"1558","17105","2014-09-01",1685,683709
"1559","12561","2014-09-01",1686,889935
"1560","20638","2014-03-01",1694,257564
"1561","20489","2014-03-01",1695,559159
"1562","17050","2014-03-01",1696,926957
"1563","17325","2014-09-01",1697,684394
"1564","9245","2014-03-01",1699,812752
"1565","17496","2014-03-01",1701,739623
"1566","20068","2014-03-01",1702,1176445
"1567","18670","2014-09-01",1703,313497
"1568","20745","2014-03-01",1711,785816
"1569","18279","2014-03-01",1712,683959
"1570","17491","2014-03-01",1713,299443
"1571","20240","2014-03-01",1715,1401716
"1572","20256","2014-03-01",1716,1226188
"1573","20488","2014-03-01",1717,169635
"1574","17435","2014-09-01",1718,963631
"1575","20533","2014-09-01",1719,1226106
"1576","19714","2014-09-01",1720,559249
"1577","19803","2014-03-01",1722,1105106
"1578","19675","2014-03-01",1731,1264109
"1579","17288","2014-03-01",1732,668364
"1580","20225","2014-03-01",1733,1000848
"1581","6537","2014-03-01",1734,610856
"1582","20521","2014-03-01",1735,824106
"1583","20077","2014-09-01",1737,535034
"1584","20509","2014-09-01",1738,1176356
"1585","7952","2012-09-01",1742,1402383
"1586","9003","2012-09-01",1744,648297
"1587","9987","2011-03-01",1745,1317310
"1588","19680","2011-03-01",1746,40715
"1589","5400","2011-03-01",1747,960088
"1590","19908","2012-09-01",1748,1102691
"1591","16024","2014-09-01",1749,1200947
"1592","8137","2014-09-01",1750,800912
"1593","19157","2010-03-01",1751,451668
"1594","19154","2010-03-01",1752,716627
"1595","18298","2011-03-01",1753,1038033
"1596","17922","2012-09-01",1754,1073519
"1597","16658","2014-09-01",1755,1282009
"1598","16660","2014-09-01",1756,937161
"1599","19910","2012-09-01",1757,750007
"1600","19747","2012-09-01",1758,268537
"1601","18721","2010-03-01",1759,892311
"1602","19020","2010-03-01",1760,305329
"1603","11424","2011-03-01",1761,1225740
"1604","19487","2011-03-01",1762,317373
"1605","16503","2012-09-01",1763,1282260
"1606","12393","2014-09-01",1764,101804
"1607","19730","2011-03-01",1765,364081
"1608","19681","2011-03-01",1766,215003
"1609","19753","2012-09-01",1767,92315
"1610","19063","2014-09-01",1768,363952
"1611","15287","2014-09-01",1769,473262
"1612","19481","2011-03-01",1770,539348
"1613","19348","2011-03-01",1771,276295
"1614","6395","2011-03-01",1772,402815
"1615","19810","2012-09-01",1773,268643
"1616","19755","2012-09-01",1774,180447
"1617","15161","2014-09-01",1776,943090
"1618","14905","2010-03-01",1777,150807
"1619","13669","2010-03-01",1778,492018
"1620","14112","2010-03-01",1779,406472
"1621","8026","2010-03-01",1780,671216
"1622","20948","2010-03-01",1781,257729
"1623","13023","2008-09-01",1782,735243
"1624","14974","2008-09-01",1783,1031191
"1625","19437","2008-09-01",1784,547221
"1626","16018","2008-09-01",1785,31338
"1627","14889","2008-09-01",1786,1119415
"1628","17213","2014-09-01",1787,118953
"1629","15542","2014-09-01",1789,1025757
"1630","12262","2014-09-01",1790,56851
"1631","16222","2008-09-01",1792,1141232
"1632","19302","2008-09-01",1793,792454
"1633","16023","2014-09-01",1795,937732
"1634","16229","2008-09-01",1796,1198559
"1635","18106","2011-03-01",1797,243315
"1636","19731","2011-03-01",1798,1033962
"1637","18125","2011-03-01",1799,1387632
"1638","16013","2008-09-01",1800,1175928
"1639","14899","2008-09-01",1801,854930
"1640","14816","2014-09-01",1802,789428
"1641","18132","2011-03-01",1803,140147
"1642","15869","2008-09-01",1804,1317276
"1643","5784","2012-09-01",1805,54825
"1644","19613","2012-09-01",1806,243384
"1645","14093","2012-09-01",1807,1317060
"1646","10602","2012-09-01",1808,700927
"1647","14106","2012-09-01",1809,1317063
"1648","6019","2012-09-01",1810,436106
"1649","17252","2012-09-01",1811,877087
"1650","19230","2012-09-01",1813,809199
"1651","20951","2012-09-01",1814,265276
"1652","8833","2016-09-01",1815,129410
"1653","14366","2016-09-01",1816,219997
"1654","8780","2016-09-01",1817,480603
"1655","14163","2016-09-01",1818,671327
"1656","14268","2016-09-01",1819,1375458
"1657","8817","2016-09-01",1820,1311690
"1658","14293","2016-09-01",1821,406570
"1659","8867","2016-09-01",1822,657380
"1660","14280","2016-09-01",1823,1023976
"1661","8389","2016-03-01",1824,1406948
"1662","17404","2016-03-01",1825,521309
"1663","8097","2016-03-01",1827,1049235
"1664","16644","2016-03-01",1828,1065740
"1665","15040","2016-03-01",1829,749481
"1666","12642","2016-03-01",1830,1281153
"1667","12565","2016-03-01",1831,1105897
"1668","14430","2016-03-01",1832,1047960
"1669","15749","2016-03-01",1833,1301706
"1670","15205","2016-03-01",1834,989287
"1671","12621","2016-03-01",1835,1193523
"1672","9435","2016-03-01",1836,834836
"1673","11538","2016-03-01",1837,1347328
"1674","11499","2016-03-01",1838,379212
"1675","15338","2016-03-01",1839,636730
"1676","10464","2007-09-01",1870,972434
"1677","12013","2008-09-01",1871,186264
"1678","8655","2008-09-01",1872,1047786
"1679","8697","2008-09-01",1873,396719
"1681","7846","2011-03-01",1876,1227832
"1682","8310","2014-09-01",1877,986901
"1683","15215","2015-09-01",1880,284936
"1684","7905","2015-09-01",1882,1101969
"1685","15233","2007-09-01",1901,1311257
"1686","11490","2008-03-01",1902,1031278
"1687","15625","2008-03-01",1903,131947
"1688","8609","2008-09-01",1904,1135824
"1689","8397","2008-09-01",1905,1139448
"1690","21320","2010-03-01",1906,1376283
"1691","9792","2010-03-01",1907,209564
"1692","15858","2012-03-01",1909,973549
"1693","8553","2014-09-01",1910,558231
"1694","14846","2014-09-01",1911,714679
"1695","8132","2014-09-01",1912,347228
"1697","15735","2011-03-01",1920,537653
"1698","8700","2011-03-01",1921,279207
"1699","6455","2011-03-01",1922,688419
"1700","16828","2011-03-01",1923,198302
"1701","8324","2011-03-01",1924,1403314
"1702","12093","2007-09-01",1934,893977
"1703","18104","2008-09-01",1935,692085
"1704","10199","2008-09-01",1936,386643
"1706","8616","2008-09-01",1938,959916
"1708","12998","2011-03-01",1940,137098
"1709","15900","2011-03-01",1941,971544
"1710","19148","2011-03-01",1942,753175
"1711","8537","2014-09-01",1943,1351141
"1712","8996","2008-03-01",1948,1252772
"1713","18315","2008-03-01",1949,1256344
"1714","10125","2008-09-01",1951,916288
"1715","13167","2010-03-01",1952,419551
"1717","21382","2011-03-01",1955,698349
"1718","17008","2011-03-01",1956,21163
"1719","9528","2012-03-01",1958,346258
"1720","9503","2012-03-01",1959,1315648
"1721","19517","2007-09-01",1977,895968
"1722","12538","2008-09-01",1978,894265
"1723","8490","2008-09-01",1980,5880
"1725","21335","2010-03-01",1982,319863
"1727","15904","2011-03-01",1984,179152
"1728","11857","2011-03-01",1985,1148394
"1729","8480","2012-03-01",1986,875458
"1730","15741","2011-03-01",1987,449762
"1731","10434","2014-09-01",1988,1040361
"1732","18084","2008-09-01",2002,603631
"1733","15744","2011-03-01",2003,98322
"1734","18956","2012-03-01",2004,733091
"1735","8287","2011-03-01",2006,83175
"1736","11510","2008-03-01",2007,660484
"1737","12667","2011-03-01",2008,163803
"1738","9711","2008-03-01",2010,858537
"1739","9937","2008-03-01",2011,431479
"1741","9422","2011-03-01",2013,1294324
"1742","16171","2011-03-01",2014,28200
"1743","19862","2008-03-01",2015,433948
"1746","8598","2011-03-01",2018,1193053
"1747","18217","2008-03-01",2019,1168854
"1748","14706","2008-03-01",2020,594393
"1751","9924","2008-03-01",2024,961746
"1752","12714","2016-03-01",2025,996079
"1753","12632","2016-03-01",2026,996075
"1754","12656","2016-03-01",2027,643514
"1755","12748","2016-03-01",2028,379190
"1756","12633","2011-03-01",2029,953373
"1757","11992","2014-03-01",2030,1378199
"1758","12599","2011-03-01",2031,1261265
"1759","9356","2016-09-01",2032,345517
"1760","12948","2016-09-01",2033,1190226
"1761","12950","2016-09-01",2034,174530
"1762","13354","2016-03-01",2036,396931
"1763","13195","2015-03-01",2042,1338655
"1764","9311","2015-03-01",2043,1311520
"1765","19330","2015-03-01",2044,721485
"1766","13546","2015-03-01",2045,309715
"1768","5043","2008-03-01",2047,765006
"1769","12301","2009-03-01",2048,958423
"1770","12824","2010-03-01",2049,1277233
"1771","5545","2011-03-01",2051,1392054
"1772","12620","2011-03-01",2052,309360
"1773","12641","2011-03-01",2053,221056
"1774","12997","2012-09-01",2054,397401
"1775","8387","2012-09-01",2055,1088991
"1776","21013","2013-03-01",2056,153235
"1777","8713","2014-03-01",2057,121447
"1778","7614","2015-03-01",2058,192633
"1779","11883","2015-03-01",2059,1012059
"1780","7353","2015-03-01",2061,1031687
"1781","14026","2015-03-01",2063,687145
"1782","11921","2015-03-01",2064,165583
"1783","5031","2015-03-01",2065,498880
"1785","12287","2015-03-01",2067,902065
"1786","11557","2014-03-01",2072,1276906
"1787","19388","2008-09-01",2073,44461
"1788","18442","2008-09-01",2074,1196563
"1789","17887","2008-03-01",2075,780117
"1790","12219","2008-03-01",2076,429112
"1791","5025","2008-03-01",2077,434139
"1792","18544","2008-03-01",2078,1152532
"1793","9818","2010-03-01",2079,542845
"1794","17384","2010-03-01",2080,1268670
"1795","11778","2010-03-01",2081,786185
"1797","12563","2010-03-01",2083,1014225
"1798","11799","2011-03-01",2084,1224021
"1799","12017","2011-03-01",2085,967510
"1800","11929","2011-03-01",2086,253443
"1801","17983","2012-09-01",2087,1308228
"1802","16180","2012-09-01",2088,254986
"1803","15471","2012-09-01",2089,541043
"1805","13129","2013-03-01",2091,543653
"1806","18102","2014-03-01",2092,75757
"1807","18169","2014-03-01",2093,251906
"1808","6763","2014-03-01",2099,679250
"1809","12365","2008-03-01",2100,289407
"1810","13904","2008-03-01",2101,204680
"1811","12283","2008-09-01",2102,982086
"1812","6527","2008-09-01",2103,1397884
"1813","12193","2008-09-01",2104,893995
"1814","19637","2008-03-01",2105,1103940
"1815","9501","2008-03-01",2107,1261381
"1816","21024","2008-03-01",2111,64987
"1817","7689","2008-03-01",2112,351310
"1818","9405","2009-03-01",2113,1122987
"1819","20766","2009-03-01",2114,346839
"1821","12994","2011-03-01",2118,749979
"1822","21366","2011-03-01",2119,1200546
"1823","20780","2011-03-01",2120,697614
"1824","16481","2011-03-01",2121,870478
"1827","11933","2011-03-01",2124,77323
"1828","17066","2011-03-01",2125,1283852
"1829","9415","2011-03-01",2126,1297014
"1830","12768","2011-03-01",2128,661488
"1831","20658","2012-09-01",2132,432933
"1832","18675","2012-09-01",2133,552429
"1833","10197","2012-09-01",2134,1060844
"1834","16715","2012-09-01",2135,1099528
"1835","15272","2012-09-01",2136,164832
"1836","12282","2012-09-01",2137,273757
"1837","7410","2012-09-01",2138,348112
"1838","7627","2012-09-01",2139,1143842
"1839","13524","2012-09-01",2140,1017429
"1840","8230","2012-09-01",2141,169054
"1842","18339","2014-03-01",2144,923382
"1843","18066","2014-03-01",2145,339902
"1844","16587","2008-03-01",2155,1238576
"1845","10439","2008-03-01",2156,1236455
"1846","10411","2008-03-01",2157,1324584
"1850","4747","2010-03-01",2161,175111
"1851","13761","2010-03-01",2162,1014631
"1853","12887","2011-03-01",2164,960180
"1855","11926","2011-03-01",2166,1275424
"1856","4668","2011-03-01",2167,1139288
"1857","7705","2011-03-01",2168,1384311
"1858","11918","2011-03-01",2169,165582
"1859","4996","2011-03-01",2170,346781
"1860","11714","2011-03-01",2171,1311813
"1861","13973","2013-03-01",2173,938273
"1862","13747","2013-03-01",2174,412589
"1863","11438","2014-03-01",2175,656905
"1864","11944","2011-03-01",2176,693671
"1865","12078","2014-03-01",2184,1055612
"1866","11114","2008-03-01",2185,929378
"1867","13854","2008-03-01",2186,733018
"1868","12852","2008-03-01",2187,400389
"1869","12850","2008-03-01",2188,258355
"1870","17089","2008-03-01",2189,377833
"1871","5114","2008-03-01",2190,1402829
"1872","9669","2008-03-01",2191,380307
"1873","16444","2008-03-01",2192,1398448
"1874","21287","2008-03-01",2193,1227593
"1875","21041","2008-03-01",2194,83118
"1876","10065","2008-03-01",2195,1312470
"1877","14302","2008-03-01",2196,413604
"1878","18595","2008-03-01",2197,491268
"1879","18531","2009-03-01",2198,67765
"1883","9736","2010-03-01",2202,682547
"1885","13011","2010-03-01",2204,838163
"1886","12235","2010-03-01",2205,813664
"1887","11672","2011-03-01",2206,1050550
"1888","21210","2011-03-01",2207,1155552
"1889","13839","2011-03-01",2208,291200
"1890","9748","2011-03-01",2209,838050
"1891","19340","2011-03-01",2210,743464
"1892","11902","2011-03-01",2211,1275422
"1893","18691","2012-09-01",2213,905583
"1894","17868","2012-09-01",2214,182217
"1895","17903","2012-09-01",2215,515106
"1896","13764","2013-03-01",2216,293029
"1897","16077","2011-03-01",2217,292229
"1898","11826","2014-03-01",2220,81854
"1899","17909","2008-03-01",2221,1347570
"1900","5948","2008-03-01",2222,521098
"1901","12919","2008-03-01",2223,137027
"1902","10386","2008-03-01",2224,1236453
"1903","18684","2008-09-01",2225,491314
"1904","21136","2008-09-01",2226,963835
"1905","12929","2008-03-01",2227,1281002
"1906","19393","2008-03-01",2228,1013421
"1907","13004","2008-03-01",2229,312933
"1908","14224","2012-09-01",2230,1093734
"1909","16186","2012-09-01",2231,343024
"1910","13896","2012-09-01",2232,147767
"1911","13499","2008-03-01",2233,1105330
"1912","15934","2008-03-01",2234,1059566
"1913","17137","2008-03-01",2235,1284275
"1914","17927","2008-03-01",2236,1210313
"1915","12800","2010-03-01",2240,837387
"1916","17205","2011-03-01",2242,926643
"1917","7404","2011-03-01",2243,1161157
"1918","12447","2011-03-01",2244,133399
"1919","12422","2011-03-01",2245,749509
"1920","15911","2012-09-01",2246,442540
"1921","17858","2012-09-01",2247,1227844
"1923","13946","2012-09-01",2249,279996
"1924","20776","2012-09-01",2250,1401515
"1925","13811","2012-09-01",2252,1116550
"1926","5076","2011-03-01",2255,434146
"1927","4858","2014-03-01",2259,952156
"1929","17931","2014-03-01",2261,379251
"1930","13465","2014-03-01",2262,133496
"1931","18912","2014-03-01",2263,1106264
"1932","6784","2014-03-01",2265,151155
"1934","14874","2008-03-01",2267,1317344
"1935","12877","2008-03-01",2268,497026
"1936","21048","2008-03-01",2269,1051279
"1937","13823","2008-03-01",2270,821039
"1939","11497","2012-09-01",2273,1276637
"1940","13157","2012-09-01",2274,1167208
"1942","20264","2011-03-01",2277,1159679
"1944","11535","2011-03-01",2279,757718
"1945","11934","2011-03-01",2280,1100166
"1946","12453","2011-03-01",2281,45206
"1947","14063","2012-09-01",2282,256839
"1948","20649","2008-09-01",2284,697676
"1949","9974","2008-09-01",2285,875768
"1950","9858","2010-03-01",2286,259300
"1951","18868","2012-03-01",2287,101919
"1952","10453","2011-03-01",2288,1403165
"1953","7710","2008-09-01",2290,1158892
"1954","9829","2009-03-01",2291,347306
"1955","15293","2009-03-01",2292,813039
"1956","16305","2009-03-01",2293,1134463
"1957","12934","2008-09-01",2295,540456
"1958","20611","2008-09-01",2296,962046
"1959","15719","2010-03-01",2297,685586
"1960","17760","2008-09-01",2300,769204
"1961","9093","2009-03-01",2301,259338
"1962","15316","2009-03-01",2302,1105279
"1963","12344","2009-03-01",2303,1333877
"1964","12308","2009-03-01",2304,871312
"1965","11243","2012-03-01",2305,1101252
"1966","7766","2009-03-01",2310,833276
"1967","15322","2009-03-01",2311,813040
"1968","12179","2009-03-01",2312,1070247
"1969","9165","2011-03-01",2313,1227785
"1970","9190","2011-03-01",2314,83224
"1971","20627","2008-09-01",2315,257493
"1972","9977","2008-09-01",2316,434708
"1973","9971","2008-09-01",2317,787371
"1974","11986","2009-03-01",2318,1070220
"1975","11985","2009-03-01",2319,1223257
"1976","16325","2010-03-01",2320,254930
"1977","15864","2011-03-01",2321,924761
"1978","11273","2012-03-01",2322,748565
"1979","20204","2011-03-01",2323,912627
"1980","19138","2008-09-01",2329,123072
"1981","11995","2009-03-01",2330,1070221
"1982","11962","2009-03-01",2331,540722
"1983","17012","2011-03-01",2333,755760
"1984","11031","2011-03-01",2334,545784
"1985","9334","2014-03-01",2342,473126
"1987","11639","2014-03-01",2344,837128
"1993","12840","2008-03-01",2351,48865
"1994","19642","2008-03-01",2352,663203
"1995","15873","2008-03-01",2354,1382857
"1996","11509","2008-03-01",2355,342257
"1998","6175","2007-09-01",2359,568814
"1999","14140","2014-09-01",2360,993963
"2000","7532","2014-09-01",2361,221293
"2001","6812","2014-09-01",2363,810558
"2002","6971","2014-09-01",2367,1102016
"2003","6597","2014-09-01",2368,347207
"2004","6790","2014-09-01",2369,194223
"2005","14177","2014-09-01",2378,1349700
"2006","14191","2014-09-01",2379,909966
"2007","7469","2014-09-01",2380,393038
"2008","6552","2014-09-01",2381,217180
"2009","6897","2014-09-01",2382,457619
"2010","6887","2014-09-01",2383,810563
"2011","6913","2014-09-01",2384,749286
"2012","14124","2014-09-01",2386,464697
"2013","6567","2014-09-01",2400,922218
"2014","8485","2014-09-01",2401,887794
"2015","6929","2014-09-01",2402,194246
"2016","14304","2014-09-01",2403,116578
"2017","5697","2014-09-01",2404,1400142
"2018","14128","2014-09-01",2408,29243
"2019","14957","2014-09-01",2409,217162
"2020","14130","2014-09-01",2416,113363
"2021","14136","2014-09-01",2417,889965
"2022","14164","2014-09-01",2418,1261624
"2023","14263","2014-09-01",2419,240327
"2024","14149","2014-09-01",2420,997971
"2025","14133","2014-09-01",2421,1261623
"2026","14115","2014-09-01",2422,97396
"2027","6529","2014-09-01",2423,922215
"2028","6643","2014-09-01",2424,524322
"2029","6499","2014-09-01",2425,647758
"2030","6943","2014-09-01",2426,986835
"2031","6675","2014-09-01",2427,133643
"2032","5687","2014-09-01",2428,431524
"2033","9011","2016-03-01",2429,1252774
"2034","11745","2016-03-01",2430,624666
"2035","11761","2016-03-01",2431,536004
"2036","11702","2016-03-01",2432,1065624
"2037","9961","2016-03-01",2433,787370
"2038","9476","2016-03-01",2434,1051762
"2039","9215","2016-03-01",2435,459876
"2040","15412","2016-03-01",2436,372603
"2041","17405","2008-03-01",2437,15606
"2042","15537","2008-03-01",2438,6918
"2043","11398","2011-03-01",2439,1093783
"2045","7721","2010-03-01",2441,1228602
"2046","11136","2011-03-01",2443,45595
"2047","14684","2011-03-01",2444,437859
"2048","15793","2008-03-01",2445,707393
"2049","9572","2010-03-01",2446,221434
"2050","17478","2008-03-01",2448,103533
"2051","11408","2011-03-01",2449,564515
"2052","13243","2008-03-01",2450,514692
"2053","9423","2008-03-01",2451,572981
"2054","17334","2008-03-01",2452,896088
"2055","7943","2011-03-01",2453,353845
"2056","17381","2011-03-01",2454,294513
"2057","14680","2011-03-01",2455,608388
"2058","17210","2011-03-01",2456,206793
"2059","14582","2011-03-01",2457,1400687
"2060","10553","2011-03-01",2458,867501
"2061","14568","2011-03-01",2459,608339
"2062","10610","2011-03-01",2460,1043680
"2063","9551","2011-03-01",2461,714606
"2064","9570","2016-09-01",2462,74820
"2065","11414","2016-09-01",2463,579993
"2066","6751","2016-09-01",2464,1145906
"2067","11407","2016-09-01",2465,262614
"2068","9659","2016-09-01",2466,867426
"2069","9540","2016-09-01",2467,426416
"2070","5366","2016-09-01",2468,1259526
"2071","9767","2013-09-01",2469,916370
"2072","13127","2016-03-01",2470,57865
"2073","17068","2016-03-01",2473,599883
"2074","14019","2016-03-01",2475,687144
"2075","15361","2016-03-01",2476,1165331
"2076","9049","2016-03-01",2477,1139709
"2077","19424","2016-03-01",2478,1012864
"2078","12207","2016-03-01",2479,1166080
"2079","13511","2016-03-01",2480,1280596
"2080","9933","2016-03-01",2481,347307
"2083","12796","2015-09-01",2487,1055578
"2084","13374","2015-09-01",2488,722517
"2085","12449","2015-09-01",2491,121840
"2087","6801","2015-09-01",2493,1286755
"2089","10247","2015-09-01",2495,444474
"2090","13206","2015-09-01",2498,810505
"2091","12839","2015-09-01",2500,1406678
"2092","9649","2015-09-01",2503,765559
"2093","21209","2015-09-01",2506,1333029
"2094","12400","2015-09-01",2507,775044
"2095","11862","2015-09-01",2508,175043
"2096","12835","2015-09-01",2509,526117
"2097","17436","2010-03-01",2512,454958
"2098","11693","2013-09-01",2513,977325
"2099","19423","2009-03-01",2517,1326146
"2100","21400","2010-03-01",2518,1288726
"2101","12923","2011-03-01",2519,749926
"2102","20907","2009-03-01",2522,565748
"2103","19893","2011-03-01",2523,385907
"2104","11523","2011-03-01",2524,1403181
"2105","9969","2009-03-01",2527,1024320
"2106","9303","2009-03-01",2528,832310
"2107","4832","2011-03-01",2529,335506
"2109","21417","2010-03-01",2535,583909
"2110","16135","2011-03-01",2536,254192
"2111","13396","2011-03-01",2537,749513
"2112","12993","2009-03-01",2540,194073
"2113","10727","2011-03-01",2541,1241440
"2114","17095","2008-03-01",2544,281430
"2115","11821","2008-03-01",2545,574847
"2116","10732","2011-03-01",2547,97045
"2117","13911","2008-03-01",2549,16249
"2118","16440","2007-09-01",2552,1310763
"2119","15299","2007-09-01",2553,34946
"2120","12736","2011-03-01",2559,1059673
"2121","20309","2015-09-01",2561,609061
"2122","12970","2015-09-01",2563,747539
"2123","12986","2015-09-01",2564,1134228
"2124","10390","2015-09-01",2565,148638
"2125","21316","2015-09-01",2566,1231407
"2126","11151","2015-09-01",2567,262691
"2127","10786","2015-09-01",2568,489029
"2128","17074","2015-09-01",2569,893494
"2129","11898","2015-09-01",2570,175045
"2130","19294","2015-09-01",2571,424659
"2131","12961","2015-09-01",2572,307330
"2132","12608","2015-09-01",2573,452394
"2133","12574","2015-09-01",2574,452392
"2134","10480","2015-09-01",2575,91896
"2135","16375","2015-09-01",2576,781161
"2136","12838","2015-09-01",2577,540345
"2137","18008","2009-03-01",2582,251866
"2138","17866","2011-03-01",2583,340684
"2139","16727","2011-03-01",2584,725354
"2140","18065","2011-03-01",2587,1260780
"2141","9819","2011-03-01",2588,326818
"2142","14876","2007-09-01",2595,606517
"2143","14429","2007-09-01",2596,555221
"2144","16436","2007-09-01",2597,429831
"2145","17734","2009-03-01",2608,277390
"2146","5895","2011-03-01",2609,937793
"2147","12972","2011-03-01",2610,715033
"2148","19364","2013-09-01",2612,896175
"2149","14267","2007-09-01",2616,467053
"2150","13472","2007-09-01",2617,1230717
"2151","18586","2011-03-01",2629,1108780
"2152","20990","2011-03-01",2630,1175892
"2153","8474","2011-03-01",2631,1122065
"2154","11286","2013-03-01",2632,455671
"2155","16298","2013-03-01",2634,358056
"2156","14273","2007-09-01",2638,78688
"2157","14411","2007-09-01",2639,467095
"2158","14887","2007-09-01",2640,342923
"2159","13015","2011-03-01",2650,626586
"2160","7466","2011-03-01",2651,425419
"2161","12726","2011-03-01",2652,90925
"2162","14863","2007-09-01",2654,1047324
"2163","15688","2011-03-01",2666,534071
"2164","9768","2011-03-01",2667,1093844
"2165","12781","2011-03-01",2668,233565
"2166","19720","2011-03-01",2669,653895
"2167","13699","2011-03-01",2670,435447
"2168","9716","2013-09-01",2672,204427
"2169","13002","2011-03-01",2677,1067455
"2170","12715","2011-03-01",2678,1235319
"2171","16545","2011-03-01",2679,101069
"2172","14162","2011-03-01",2680,734978
"2173","9647","2011-03-01",2681,696301
"2174","16308","2011-03-01",2682,694432
"2175","17469","2011-03-01",2683,464670
"2176","17988","2013-03-01",2684,1132380
"2177","13875","2016-09-01",2686,246855
"2178","11428","2016-09-01",2687,614356
"2179","11435","2016-09-01",2688,525656
"2180","13989","2016-09-01",2689,662930
"2181","21082","2016-09-01",2690,509537
"2182","13921","2016-09-01",2691,1086072
"2183","11402","2016-09-01",2693,967005
"2184","11337","2016-09-01",2696,879081
"2185","11313","2016-09-01",2698,438020
"2186","11324","2016-09-01",2700,702681
"2187","11443","2016-09-01",2701,1143017
"2188","10346","2011-03-01",2703,932765
"2189","10290","2011-03-01",2711,579396
"2190","10373","2011-03-01",2721,1372400
"2191","20180","2016-03-01",2723,1319375
"2192","6869","2016-03-01",2724,163025
"2193","7272","2016-03-01",2725,338954
"2194","6885","2016-03-01",2726,691053
"2195","7610","2011-03-01",2728,1186233
"2196","5959","2010-03-01",2730,77807
"2197","7814","2011-03-01",2731,1185089
"2198","7934","2011-03-01",2732,1395217
"2199","7850","2011-03-01",2733,1360966
"2200","7813","2011-03-01",2734,514118
"2201","7325","2010-03-01",2737,23778
"2202","7594","2011-03-01",2738,41626
"2203","7903","2011-03-01",2739,1219548
"2204","21329","2009-03-01",2741,159869
"2205","9781","2010-03-01",2743,515148
"2206","8861","2010-03-01",2745,1265221
"2207","7742","2011-03-01",2746,514378
"2208","8742","2011-03-01",2747,1089717
"2209","7837","2011-03-01",2748,1097383
"2210","7929","2011-03-01",2749,867376
"2211","7926","2011-03-01",2750,1009208
"2212","7601","2011-03-01",2751,866428
"2213","7961","2011-03-01",2752,479920
"2214","7311","2014-03-01",2753,1098548
"2215","8831","2010-03-01",2756,1001736
"2216","7590","2011-03-01",2757,75048
"2217","7871","2011-03-01",2758,1043472
"2218","7885","2011-03-01",2759,250974
"2219","7747","2011-03-01",2760,745963
"2220","7273","2014-03-01",2761,1307473
"2221","7297","2014-03-01",2762,251128
"2222","21314","2009-03-01",2763,510983
"2223","11694","2009-03-01",2764,1231052
"2224","11066","2009-03-01",2765,1385151
"2225","7364","2010-03-01",2766,111694
"2226","7918","2011-03-01",2767,426425
"2227","20096","2011-03-01",2768,487705
"2228","8761","2011-03-01",2769,472262
"2229","10427","2008-09-01",2775,552668
"2230","10044","2008-09-01",2778,1082141
"2231","9530","2008-09-01",2779,1357440
"2232","9005","2008-09-01",2788,163082
"2233","9087","2008-09-01",2789,1257526
"2234","10396","2008-09-01",2790,552667
"2235","8836","2008-09-01",2792,729621
"2236","12909","2011-03-01",2795,1269104
"2237","12513","2011-03-01",2796,928291
"2238","12874","2011-03-01",2799,564475
"2239","11452","2016-09-01",2803,951360
"2240","11306","2016-09-01",2804,1269141
"2241","11454","2016-09-01",2805,273368
"2242","11441","2016-09-01",2806,1391076
"2243","11444","2016-09-01",2808,598318
"2244","11321","2016-09-01",2809,686967
"2245","11673","2016-09-01",2810,776962
